Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
181000,1.4043379,69.0,0.12956586,-1.0,-1.0,1.0
181500,1.4043379,90.5,0.5403989,-1.0,-1.0,1.0
182000,1.404338,210.0,0.5095222,-1.0,-1.0,1.0
182500,1.4039509,295.0,1.0228735,-1.0,-1.0,1.0
183000,1.4023024,999.0,3.0952177,97.30001616477966,97.30001616477966,1.0
183500,1.4023026,443.0,0.18158472,0.3500000089406967,0.3500000089406967,1.0
184000,1.4023026,316.5,0.5248367,21.17500329017639,21.17500329017639,1.0
184500,1.4023026,219.0,0.40784094,None,None,1.0
185000,1.4023026,131.0,0.12898472,-1.0,-1.0,1.0
185500,1.4023026,999.0,1.7188036,None,None,1.0
186000,1.4023026,None,1.4907904,19.90000182390213,19.90000182390213,1.0
186500,1.4023026,127.75,0.8981764,-0.2749999761581421,-0.2749999761581421,1.0
187000,1.4023026,66.66666666666667,0.17292754,-0.30000003178914386,-0.30000003178914386,1.0
187500,1.4008942,136.0,0.05460746,-1.0,-1.0,1.0
188000,1.3995662,535.5,0.5796802,-1.0,-1.0,1.0
188500,1.3995663,None,1.4395934,93.00001335144043,93.00001335144043,1.0
189000,1.3995662,None,1.5294957,None,None,1.0
189500,1.3995663,None,0.63428026,None,None,1.0
190000,1.3995664,139.0,0.20138316,-1.0,-1.0,1.0
190500,1.3995664,39.0,-0.25936994,-1.0,-1.0,1.0
191000,1.3995663,None,1.2609112,None,None,1.0
191500,1.3995663,455.6666666666667,1.9023869,87.40001344680786,87.40001344680786,1.0
192000,1.3995663,683.0,0.32993814,19.40000218153,19.40000218153,1.0
192500,1.401575,146.66666666666666,-0.029501373,2.850000262260437,2.850000262260437,1.0
193000,1.4051322,285.0,1.0096912,-1.0,-1.0,1.0
193500,1.4051322,None,1.0127327,None,None,1.0
