Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
69500,1.4184518,148.42857142857142,-0.43828976,0.7857145347765514,0.7857145347765514,1.0
70000,1.4184515,111.75,-0.41417888,-0.9200000047683716,-0.9200000047683716,1.0
70500,1.4184518,106.0,-0.09292811,-1.0,-1.0,1.0
71000,1.4185916,78.66666666666667,-0.23615253,-1.0,-1.0,1.0
71500,1.4188677,103.0,-0.3075198,-0.10000001192092896,-0.10000001192092896,1.0
72000,1.418868,73.0,-0.12296238,0.7000000476837158,0.7000000476837158,1.0
72500,1.4188677,100.71428571428571,-0.23656952,-0.5999999982970101,-0.5999999982970101,1.0
73000,1.418868,213.0,-0.17830661,-1.0,-1.0,1.0
73500,1.4188678,87.0,0.0055422545,5.780000990629196,5.780000990629196,1.0
74000,1.418868,28.0,0.28806946,-1.0,-1.0,1.0
74500,1.4188678,99.57142857142857,-0.5212952,-1.0,-1.0,1.0
75000,1.418868,122.4,-0.22169109,-0.11999993324279785,-0.11999993324279785,1.0
75500,1.4188681,27.666666666666668,-0.22077759,-0.8499999940395355,-0.8499999940395355,1.0
76000,1.4185835,57.0,-0.28452754,-1.0,-1.0,1.0
76500,1.4169155,70.33333333333333,-0.34235203,-0.7333333293596903,-0.7333333293596903,1.0
77000,1.4169155,209.75,0.41427535,1.8000001112620037,1.8000001112620037,1.0
77500,1.4169154,337.6,-0.37449065,12.880001837015152,12.880001837015152,1.0
78000,1.4169155,72.66666666666667,-0.009027116,-0.5750000029802322,-0.5750000029802322,1.0
78500,1.4169155,189.0,0.06734604,1.950000286102295,1.950000286102295,1.0
79000,1.4169157,64.0,0.28711334,-0.75,-0.75,1.0
79500,1.4169155,134.0,-0.33065873,-0.9249999970197678,-0.9249999970197678,1.0
80000,1.4169155,98.0,-0.19788995,-1.0,-1.0,1.0
80500,1.4169157,109.2,-0.31588486,-1.0,-1.0,1.0
81000,1.4159242,91.8,0.089728594,-0.23333326975504556,-0.23333326975504556,1.0
81500,1.4124116,250.33333333333334,-0.28185385,-0.6799999952316285,-0.6799999952316285,1.0
82000,1.4124116,70.0,0.0022634098,1.7000003814697267,1.7000003814697267,1.0
82500,1.4124116,120.66666666666667,0.046206214,0.4333333969116211,0.4333333969116211,1.0
83000,1.4124115,64.75,-0.061967075,-1.0,-1.0,1.0
83500,1.4124116,146.66666666666666,-0.11760452,-1.0,-1.0,1.0
84000,1.4124116,None,0.63962674,19.700002431869507,19.700002431869507,1.0
84500,1.4124116,308.57142857142856,-0.122868225,10.51666801671187,10.51666801671187,1.0
85000,1.4124113,103.0,-0.05617834,1.2000003308057785,1.2000003308057785,1.0
85500,1.4124116,382.0,0.73379076,23.80000400543213,23.80000400543213,1.0
86000,1.4119778,108.5,-0.32439744,-0.8499999940395355,-0.8499999940395355,1.0
86500,1.4105903,187.5,-0.15759474,0.566666712363561,0.566666712363561,1.0
87000,1.4105904,None,0.9833862,None,None,1.0
87500,1.4105905,120.0,-0.35508782,0.5250000506639481,0.5250000506639481,1.0
88000,1.4105903,119.66666666666667,0.18617296,-0.36666663487752277,-0.36666663487752277,1.0
88500,1.4105905,163.0,0.028147519,4.450000524520874,4.450000524520874,1.0
89000,1.4105902,101.66666666666667,-0.19314237,-0.8499999977648258,-0.8499999977648258,1.0
89500,1.4105905,68.0,0.4380569,-1.0,-1.0,1.0
90000,1.4105905,146.0,-0.4690263,1.7333333492279053,1.7333333492279053,1.0
90500,1.4105904,157.6,-0.28685483,8.22500117123127,8.22500117123127,1.0
91000,1.4104468,91.25,0.17210694,-1.0,-1.0,1.0
91500,1.4107349,None,0.1919671,-1.0,-1.0,1.0
92000,1.410735,68.5,0.4089311,-1.0,-1.0,1.0
92500,1.4107351,233.5,0.19116175,15.150002479553223,15.150002479553223,1.0
93000,1.4107349,91.0,0.18433592,0.0,0.0,1.0
93500,1.410735,104.5,-0.12184423,-1.0,-1.0,1.0
94000,1.410735,133.0,-0.11185517,3.7333337465922036,3.7333337465922036,1.0
94500,1.410735,481.5,0.42278942,22.25000274181366,22.25000274181366,1.0
95000,1.410735,146.0,0.3587593,8.200001299381256,8.200001299381256,1.0
95500,1.410735,120.33333333333333,0.06971293,-1.0,-1.0,1.0
96000,1.410735,305.0,-0.028296947,-0.10000002384185791,-0.10000002384185791,1.0
96500,1.4119304,65.33333333333333,-0.25961897,-1.0,-1.0,1.0
97000,1.4125413,203.5,-0.11946799,7.600001335144043,7.600001335144043,1.0
97500,1.4125413,205.0,-0.30498147,1.23333340883255,1.23333340883255,1.0
98000,1.4125413,86.0,0.8948685,None,None,1.0
98500,1.4125413,203.33333333333334,0.00891372,-0.6749999970197678,-0.6749999970197678,1.0
99000,1.412541,141.5,0.60321057,-0.10000002384185791,-0.10000002384185791,1.0
99500,1.4125413,51.0,0.15287694,0.40000009536743164,0.40000009536743164,1.0
100000,1.4125414,77.0,0.17665438,-0.799999992052714,-0.799999992052714,1.0
100500,1.4125413,168.5,0.22712749,-1.0,-1.0,1.0
101000,1.4125413,97.5,0.62319285,0.03333336114883423,0.03333336114883423,1.0
101500,1.4132419,None,1.1296993,None,None,1.0
102000,1.4132941,None,0.8971152,-1.0,-1.0,1.0
102500,1.413294,168.5,-0.07795498,16.800002574920654,16.800002574920654,1.0
103000,1.413294,295.6666666666667,0.25022802,3.0000006357828775,3.0000006357828775,1.0
103500,1.4132941,132.5,-0.23862474,1.0000001589457195,1.0000001589457195,1.0
104000,1.413294,23.0,0.663359,-1.0,-1.0,1.0
104500,1.413294,445.6666666666667,0.70996124,4.249999940395355,4.249999940395355,1.0
105000,1.413294,167.0,0.56269175,-0.9499999992549419,-0.9499999992549419,1.0
105500,1.413294,138.5,0.13687916,1.399999976158142,1.399999976158142,1.0
106000,1.413294,163.0,0.26602894,-0.5,-0.5,1.0
106500,1.4118547,43.5,0.034070984,-0.2999999523162842,-0.2999999523162842,1.0
107000,1.410792,649.0,1.1002862,51.15000772476196,51.15000772476196,1.0
107500,1.4107922,141.5,0.9393287,0.7000000476837158,0.7000000476837158,1.0
108000,1.410792,531.0,1.1304287,0.05000004172325134,0.05000004172325134,1.0
108500,1.4107922,114.0,1.3179274,15.250002026557922,15.250002026557922,1.0
109000,1.4107922,61.0,0.48111075,-1.0,-1.0,1.0
109500,1.4107921,11.0,0.33622018,-0.25,-0.25,1.0
110000,1.4107921,96.0,0.2997038,-0.3499999940395355,-0.3499999940395355,1.0
110500,1.410792,89.0,0.7422086,0.10000002384185791,0.10000002384185791,1.0
111000,1.4107922,162.0,1.317113,3.6999998092651367,3.6999998092651367,1.0
111500,1.4107076,475.0,0.752549,0.5,0.5,1.0
112000,1.4110372,None,1.7169454,61.10000813007355,61.10000813007355,1.0
112500,1.4110372,689.6666666666666,1.4520838,34.0333381096522,34.0333381096522,1.0
113000,1.4110373,510.3333333333333,0.33483988,34.100005120038986,34.100005120038986,1.0
113500,1.4110373,163.0,0.015552327,-0.09999996423721313,-0.09999996423721313,1.0
114000,1.4110373,521.0,1.0214474,23.120003297924995,23.120003297924995,1.0
114500,1.4110373,372.0,1.0129621,16.1000018119812,16.1000018119812,1.0
115000,1.4110373,206.0,1.1927433,-0.699999988079071,-0.699999988079071,1.0
115500,1.4110372,48.5,0.3016279,-0.9249999970197678,-0.9249999970197678,1.0
116000,1.4110373,None,0.24124777,None,None,1.0
116500,1.4113756,25.0,0.5776522,-1.0,-1.0,1.0
117000,1.413862,169.0,0.43874487,-1.0,-1.0,1.0
117500,1.413862,160.0,0.79482037,2.4000000953674316,2.4000000953674316,1.0
118000,1.4138621,329.0,0.3428975,0.03333335121472677,0.03333335121472677,1.0
118500,1.4138621,125.0,-0.13618188,0.0,0.0,1.0
119000,1.4138621,307.5,0.6813305,5.600000619888306,5.600000619888306,1.0
119500,1.4138621,243.75,0.22298928,9.933334569136301,9.933334569136301,1.0
120000,1.4138621,572.0,0.33444208,18.266668796539307,18.266668796539307,1.0
120500,1.4138621,92.5,1.0642474,-0.8499999940395355,-0.8499999940395355,1.0
121000,1.4138621,230.0,0.5423351,0.6000000437100729,0.6000000437100729,1.0
121500,1.413437,370.0,0.63580996,0.5333333412806193,0.5333333412806193,1.0
122000,1.4126328,224.0,1.5022866,30.200004935264587,30.200004935264587,1.0
122500,1.4126328,65.0,-0.11731774,-1.0,-1.0,1.0
123000,1.4126327,426.0,0.0074406983,1.7666668097178142,1.7666668097178142,1.0
123500,1.4126327,51.0,1.8660723,36.45000548660755,36.45000548660755,1.0
124000,1.4126326,758.0,0.6398969,38.60000514984131,38.60000514984131,1.0
124500,1.4126327,66.0,1.1075597,-1.0,-1.0,1.0
125000,1.4126328,124.5,0.5258772,-0.3999999612569809,-0.3999999612569809,1.0
125500,1.4126327,60.333333333333336,0.741772,-1.0,-1.0,1.0
126000,1.4126327,251.33333333333334,0.12144204,0.5333333810170492,0.5333333810170492,1.0
126500,1.4123952,258.0,0.48051238,19.600002586841583,19.600002586841583,1.0
127000,1.4114503,53.0,0.6720729,-1.0,-1.0,1.0
127500,1.4114503,242.0,1.6847734,-1.0,-1.0,1.0
128000,1.4114503,104.0,1.3486705,-0.800000011920929,-0.800000011920929,1.0
128500,1.4114503,307.0,1.0671765,-0.8999999985098839,-0.8999999985098839,1.0
129000,1.4114504,413.5,0.25187534,15.666668236255646,15.666668236255646,1.0
129500,1.4114503,399.0,0.25817284,6.133334080378215,6.133334080378215,1.0
130000,1.4114501,None,1.2130679,None,None,1.0
130500,1.4114501,606.25,-0.11930728,11.40000170469284,11.40000170469284,1.0
131000,1.4114503,89.0,1.0174229,1.0,1.0,1.0
131500,1.4111328,None,1.5534151,5.960464477539063e-08,5.960464477539063e-08,1.0
132000,1.4090096,222.0,0.43963534,0.40000009536743164,0.40000009536743164,1.0
132500,1.4090096,186.33333333333334,0.17924173,4.133333732684453,4.133333732684453,1.0
133000,1.4090095,43.0,0.9087006,-1.0,-1.0,1.0
133500,1.4090095,89.0,0.44597763,1.649999976158142,1.649999976158142,1.0
134000,1.4090097,None,1.2469447,None,None,1.0
134500,1.4090097,304.0,0.6459318,1.6000000834465027,1.6000000834465027,1.0
135000,1.4090095,54.5,1.198576,-0.5999999940395355,-0.5999999940395355,1.0
135500,1.4090097,None,1.2520773,None,None,1.0
136000,1.4090097,40.0,1.1607211,-1.0,-1.0,1.0
