Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
792000,1.3523427,98.5,0.124073446,0.32771849259734154,0.32771849259734154,1.0
792500,1.3523427,399.0,0.2105056,1.019932557363063,1.019932557363063,1.0
793000,1.3523427,12.0,0.25137606,3.4836831092834473,3.4836831092834473,1.0
793500,1.3523427,None,0.23943934,None,None,1.0
794000,1.3523427,None,0.20939595,None,None,1.0
794500,1.3523428,393.5,0.19716634,2.4769764970988035,2.4769764970988035,1.0
795000,1.3523427,None,0.19906053,None,None,1.0
795500,1.3523427,177.5,0.107625976,-0.15771320912366113,-0.15771320912366113,1.0
796000,1.3523427,399.0,0.20659015,1.3822302819850545,1.3822302819850545,1.0
796500,1.3523428,399.0,0.22308126,1.4619877580553293,1.4619877580553293,1.0
797000,1.3523427,8.714285714285714,-0.31816694,-1.4892137391226632,-1.4892137391226632,1.0
797500,1.3523426,173.4,0.05500133,2.090316677466035,2.090316677466035,1.0
798000,1.3523427,6.2,-0.1956648,-3.077403354644775,-3.077403354644775,1.0
798500,1.3523427,93.625,-0.29846215,-1.7444731839932501,-1.7444731839932501,1.0
799000,1.3523426,104.25,-0.034232065,-1.7349354233592749,-1.7349354233592749,1.0
799500,1.3523427,284.1666666666667,0.19520062,1.765720882608245,1.765720882608245,1.0
800000,1.3523426,227.0,0.26089883,1.883123819405834,1.883123819405834,1.0
800500,1.3523022,28.0,0.2596364,-0.03758152822653452,-0.03758152822653452,1.0
801000,1.3522414,177.5,0.22522075,-2.2388556711375713,-2.2388556711375713,1.0
801500,1.3522414,216.0,0.26381892,3.1808872520923615,3.1808872520923615,1.0
802000,1.3522414,277.0,0.25124258,3.7980468906462193,3.7980468906462193,1.0
802500,1.3522414,259.0,0.2423698,2.5750186555087566,2.5750186555087566,1.0
803000,1.3522414,None,0.2382759,None,None,1.0
803500,1.3522414,133.66666666666666,-0.010259541,0.8588989349082112,0.8588989349082112,1.0
804000,1.3522414,1.0,0.13396534,-2.740147113800049,-2.740147113800049,1.0
804500,1.3522414,311.0,0.20651285,1.2946407916024327,1.2946407916024327,1.0
805000,1.3522414,23.0,0.2353138,None,None,1.0
805500,1.3522414,52.44444444444444,-0.4220984,-1.726064095273614,-1.726064095273614,1.0
806000,1.3522414,134.0,0.26093623,3.540733781953653,3.540733781953653,1.0
806500,1.3522414,399.0,0.18936202,1.1132208444178104,1.1132208444178104,1.0
807000,1.3522414,399.5,0.2413908,0.24237346556037664,0.24237346556037664,1.0
807500,1.3522414,160.0,0.28822044,1.11124807720383,1.11124807720383,1.0
808000,1.3522414,160.0,0.21554223,3.211919466033578,3.211919466033578,1.0
808500,1.3522414,108.25,0.25304076,-0.5770640671253204,-0.5770640671253204,1.0
809000,1.3522414,400.0,0.24659328,1.14309820253402,1.14309820253402,1.0
809500,1.3522414,212.5,0.22147073,2.5928179561160505,2.5928179561160505,1.0
810000,1.3522414,None,0.2554812,None,None,1.0
810500,1.3522414,354.0,0.22941971,1.9563362104818225,1.9563362104818225,1.0
811000,1.3522255,207.5,0.24888319,0.07341130869463086,0.07341130869463086,1.0
811500,1.3522264,9.75,-0.0019044628,-2.6241810619831085,-2.6241810619831085,1.0
812000,1.3522264,157.375,-0.14745618,-1.0485649888869375,-1.0485649888869375,1.0
812500,1.3522264,71.0,0.25547752,3.8110981583595276,3.8110981583595276,1.0
813000,1.3522264,328.0,0.2908179,2.286776304244995,2.286776304244995,1.0
813500,1.3522264,73.7,-0.59970576,-2.2871072137728334,-2.2871072137728334,1.0
814000,1.3522264,256.4,0.26980463,2.9009296257048844,2.9009296257048844,1.0
814500,1.3522264,162.0,0.3174637,4.432251498103142,4.432251498103142,1.0
815000,1.3522264,247.0,0.2592528,4.67943199723959,4.67943199723959,1.0
815500,1.3522264,69.0,0.25644833,3.5667474046349525,3.5667474046349525,1.0
816000,1.3522264,177.0,0.22788909,5.180749773979187,5.180749773979187,1.0
816500,1.3522264,399.0,0.23993236,1.727416513953358,1.727416513953358,1.0
817000,1.3522264,399.0,0.19378057,1.075020574964583,1.075020574964583,1.0
817500,1.3522264,60.25,-0.066606626,-0.7276906240731478,-0.7276906240731478,1.0
818000,1.3522264,399.0,0.2229276,0.5999384522438049,0.5999384522438049,1.0
818500,1.3522264,241.25,0.24955136,3.4958824918139726,3.4958824918139726,1.0
819000,1.3522264,218.5,0.23096485,1.3857347932644188,1.3857347932644188,1.0
819500,1.3522264,None,0.28186733,None,None,1.0
820000,1.3522264,14.333333333333334,0.074786015,-1.8020482063293457,-1.8020482063293457,1.0
820500,1.3522264,134.0,0.13558657,-0.9101175131897131,-0.9101175131897131,1.0
821000,1.3522295,None,0.29826742,None,None,1.0
821500,1.352224,53.0,0.24796402,None,None,1.0
822000,1.3522239,233.0,0.15867658,0.247057712264359,0.247057712264359,1.0
822500,1.3522241,309.0,0.33684304,1.8619917849078775,1.8619917849078775,1.0
823000,1.352224,None,0.2752276,None,None,1.0
823500,1.3522239,399.3333333333333,0.27529004,0.35860751289874315,0.35860751289874315,1.0
824000,1.3522241,60.142857142857146,-0.39877102,-2.1670971609918133,-2.1670971609918133,1.0
824500,1.3522241,190.4,0.32004938,2.456693083047867,2.456693083047867,1.0
825000,1.352224,170.2,0.3062517,2.48996657487005,2.48996657487005,1.0
825500,1.3522239,None,0.30276266,None,None,1.0
826000,1.352224,58.0,0.2862184,3.838742822408676,3.838742822408676,1.0
826500,1.3522239,3.5,-0.41519582,-2.5728716055552163,-2.5728716055552163,1.0
827000,1.352224,164.0,0.10295603,0.6005908628925681,0.6005908628925681,1.0
827500,1.352224,399.0,0.26494956,1.7261812845245004,1.7261812845245004,1.0
828000,1.352224,282.0,0.2632234,1.6397601198405027,1.6397601198405027,1.0
828500,1.3522239,226.0,0.2907691,2.551039614714682,2.551039614714682,1.0
829000,1.352224,None,0.2961598,None,None,1.0
829500,1.3522241,183.0,0.27242953,4.439458042383194,4.439458042383194,1.0
830000,1.3522239,15.0,0.2416496,-1.4209375381469727,-1.4209375381469727,1.0
830500,1.3522239,38.0,0.2379016,-1.7350893020629883,-1.7350893020629883,1.0
831000,1.352224,None,0.26004365,None,None,1.0
831500,1.3521472,399.0,0.24666913,0.7853475692681968,0.7853475692681968,1.0
832000,1.3520979,399.0,0.2723369,0.8349650473101065,0.8349650473101065,1.0
832500,1.3520979,119.5,0.25869212,2.72433120617643,2.72433120617643,1.0
833000,1.3520979,123.5,0.2512553,1.4894134037507076,1.4894134037507076,1.0
833500,1.3520976,269.0,0.27891997,1.1219634204171598,1.1219634204171598,1.0
834000,1.3520976,400.0,0.28255925,1.0783302877098322,1.0783302877098322,1.0
834500,1.3520979,365.0,0.25006047,1.5416414248757064,1.5416414248757064,1.0
835000,1.3520975,118.5,0.25067365,3.3526036084319153,3.3526036084319153,1.0
835500,1.3520976,35.5,0.28157967,4.126141250133514,4.126141250133514,1.0
836000,1.3520979,None,0.28534812,None,None,1.0
836500,1.3520976,373.0,0.21137139,4.114318147301674,4.114318147301674,1.0
837000,1.3520976,None,0.2205312,None,None,1.0
837500,1.3520979,295.6666666666667,0.2754251,2.427994522576531,2.427994522576531,1.0
838000,1.3520976,399.25,0.20713533,1.0108533391030505,1.0108533391030505,1.0
838500,1.3520979,33.84615384615385,-0.5195773,-1.2316232031354537,-1.2316232031354537,1.0
839000,1.3520979,None,0.32661352,None,None,1.0
839500,1.3520976,72.33333333333333,0.31659496,4.402328595519066,4.402328595519066,1.0
840000,1.3520977,None,0.2377616,None,None,1.0
840500,1.3520979,None,0.3023497,None,None,1.0
841000,1.3520977,399.0,0.24089113,1.1010340170469135,1.1010340170469135,1.0
841500,1.3520696,272.5,0.29535508,2.7839103331789374,2.7839103331789374,1.0
842000,1.3519356,296.5,0.30406433,2.5360851967707276,2.5360851967707276,1.0
842500,1.3519356,163.33333333333334,0.38157803,-0.8037578680862983,-0.8037578680862983,1.0
843000,1.3519356,302.25,0.34146336,1.51988783525303,1.51988783525303,1.0
843500,1.3519356,335.3333333333333,0.32500502,-0.045639620162546635,-0.045639620162546635,1.0
844000,1.3519356,212.5,0.3594487,2.3160025775432587,2.3160025775432587,1.0
844500,1.3519356,129.53846153846155,-0.11689665,-0.8141375715987613,-0.8141375715987613,1.0
845000,1.3519356,5.75,0.109951496,-3.0209158062934875,-3.0209158062934875,1.0
845500,1.3519356,91.5,0.36055252,1.6975989304482937,1.6975989304482937,1.0
846000,1.3519356,53.625,-0.3748927,-0.961870178890725,-0.961870178890725,1.0
846500,1.3519356,13.0,-0.30920973,-0.9777638792991639,-0.9777638792991639,1.0
847000,1.3519356,184.5,0.21289705,0.5051269133885702,0.5051269133885702,1.0
847500,1.3519357,399.0,0.35116142,0.8922455599531531,0.8922455599531531,1.0
848000,1.3519356,267.5,0.3668073,2.6502665202133358,2.6502665202133358,1.0
848500,1.3519357,29.5,0.31134123,4.255970239639282,4.255970239639282,1.0
849000,1.3519357,70.5,-0.1908666,-1.5608990592882037,-1.5608990592882037,1.0
849500,1.3519357,None,0.30268067,None,None,1.0
