Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
103000,1.4017935,199.0,3.4824848,16.45000195503235,16.45000195503235,1.0
103500,1.4017934,199.0,3.9049134,22.850003242492676,22.850003242492676,1.0
104000,1.4017931,199.0,3.864338,19.43333625793457,19.43333625793457,1.0
104500,1.4017932,156.0,3.0080829,7.8000006675720215,7.8000006675720215,1.0
105000,1.4017932,199.0,3.973182,21.03333568572998,21.03333568572998,1.0
105500,1.4017931,199.0,3.8633876,18.76666831970215,18.76666831970215,1.0
106000,1.4011217,199.0,4.017359,23.100001335144043,23.100001335144043,1.0
106500,1.3977019,199.0,4.115945,17.400001287460327,17.400001287460327,1.0
107000,1.3976839,199.0,4.0637937,24.00000286102295,24.00000286102295,1.0
107500,1.3976837,199.0,4.1097,20.00000238418579,20.00000238418579,1.0
108000,1.3976837,199.16666666666666,4.50778,23.016669352849323,23.016669352849323,1.0
108500,1.3976839,199.0,4.2189283,19.26666847864787,19.26666847864787,1.0
109000,1.3976839,199.0,4.4231095,20.6000018119812,20.6000018119812,1.0
109500,1.3976837,None,4.2411118,16.900001525878906,16.900001525878906,1.0
110000,1.3976837,199.2,4.4348426,20.1250022649765,20.1250022649765,1.0
110500,1.3976839,199.0,3.9186983,20.800002098083496,20.800002098083496,1.0
111000,1.3972896,199.0,3.953366,15.600001335144043,15.600001335144043,1.0
111500,1.3953027,199.0,4.6815796,22.60000228881836,22.60000228881836,1.0
112000,1.3953025,199.0,4.233783,18.70000171661377,18.70000171661377,1.0
112500,1.3953027,199.0,4.2026463,13.35000129044056,13.35000129044056,1.0
113000,1.3953025,199.33333333333334,4.649212,20.575002074241638,20.575002074241638,1.0
113500,1.3953025,199.0,4.1956806,20.6000018119812,20.6000018119812,1.0
114000,1.3953025,199.0,4.6284366,23.366668383280437,23.366668383280437,1.0
114500,1.3953027,199.5,4.3104377,23.600004196166992,23.600004196166992,1.0
115000,1.3953027,199.0,4.3371415,16.05000114440918,16.05000114440918,1.0
115500,1.3953027,199.0,4.637812,21.60000228881836,21.60000228881836,1.0
116000,1.3947136,199.0,4.5924363,24.400001049041748,24.400001049041748,1.0
116500,1.392136,199.0,4.4260936,21.8500018119812,21.8500018119812,1.0
117000,1.3921145,199.0,3.8794396,21.20000171661377,21.20000171661377,1.0
117500,1.3921145,199.0,5.170119,23.35000212987264,23.35000212987264,1.0
118000,1.3921145,199.0,4.212524,17.53333540757497,17.53333540757497,1.0
118500,1.3921145,200.0,4.289378,15.900001764297485,15.900001764297485,1.0
119000,1.3921145,199.0,4.7045026,15.70000147819519,15.70000147819519,1.0
119500,1.3921145,199.0,4.2234745,15.700001657009125,15.700001657009125,1.0
120000,1.3921145,199.0,4.732063,20.900002479553223,20.900002479553223,1.0
120500,1.3921146,199.0,4.931452,23.800003051757812,23.800003051757812,1.0
121000,1.3918953,199.0,4.614454,21.800002574920654,21.800002574920654,1.0
121500,1.391807,200.0,5.11926,23.200002670288086,23.200002670288086,1.0
122000,1.3918067,199.0,5.1739964,22.800002336502075,22.800002336502075,1.0
122500,1.391807,199.0,5.3038216,24.98000259399414,24.98000259399414,1.0
123000,1.3918067,199.0,5.113869,24.050003051757812,24.050003051757812,1.0
123500,1.3918067,199.0,4.5678086,20.566668192545574,20.566668192545574,1.0
124000,1.3918067,199.0,4.1375165,None,None,1.0
124500,1.3918067,199.25,4.9326158,19.820002055168153,19.820002055168153,1.0
125000,1.3918066,199.0,4.9099836,19.20000171661377,19.20000171661377,1.0
125500,1.3918067,199.0,4.6751175,21.300002098083496,21.300002098083496,1.0
126000,1.3919935,199.0,4.816036,10.750001061707735,10.750001061707735,1.0
126500,1.3929193,199.0,5.1195445,25.50000286102295,25.50000286102295,1.0
127000,1.3929192,199.33333333333334,5.1720443,19.320001983642577,19.320001983642577,1.0
127500,1.3929192,199.0,5.492676,22.43333625793457,22.43333625793457,1.0
128000,1.3929193,199.0,5.5250235,21.90000295639038,21.90000295639038,1.0
128500,1.3929191,200.0,4.8842864,23.100002606709797,23.100002606709797,1.0
129000,1.3929191,199.0,5.332658,21.200002670288086,21.200002670288086,1.0
129500,1.3929192,199.0,5.687956,24.575002670288086,24.575002670288086,1.0
130000,1.3929192,199.0,4.6336565,18.30000114440918,18.30000114440918,1.0
130500,1.3929191,199.0,5.367135,23.050003051757812,23.050003051757812,1.0
131000,1.3927976,200.0,4.613225,18.300002098083496,18.300002098083496,1.0
131500,1.3923823,158.25,4.858224,15.63333511352539,15.63333511352539,1.0
132000,1.3923749,199.2,5.7352624,21.46000232696533,21.46000232696533,1.0
132500,1.3923749,199.0,5.407859,20.9666690826416,20.9666690826416,1.0
133000,1.3923746,199.0,5.323306,18.95000123977661,18.95000123977661,1.0
133500,1.3923746,199.0,5.3450046,23.600003242492676,23.600003242492676,1.0
134000,1.3923749,199.0,5.640074,22.12000217437744,22.12000217437744,1.0
134500,1.3923746,199.0,4.967465,26.800003051757812,26.800003051757812,1.0
135000,1.3923746,199.0,5.5475593,22.500001907348633,22.500001907348633,1.0
135500,1.3923746,199.5,5.319965,21.00000262260437,21.00000262260437,1.0
136000,1.3923749,199.0,5.202015,22.00000286102295,22.00000286102295,1.0
136500,1.3889521,199.0,5.739319,19.400002002716064,19.400002002716064,1.0
137000,1.3883727,199.0,6.09487,22.26000270843506,22.26000270843506,1.0
137500,1.3883728,199.5,5.650969,18.300001621246338,18.300001621246338,1.0
138000,1.3883729,199.0,6.023349,20.933335304260254,20.933335304260254,1.0
138500,1.3883727,199.33333333333334,5.7173424,23.550003051757812,23.550003051757812,1.0
139000,1.3883727,199.5,5.5841513,26.000001907348633,26.000001907348633,1.0
139500,1.3883728,199.0,5.18193,27.400004386901855,27.400004386901855,1.0
140000,1.3883728,199.0,5.9497213,21.1000018119812,21.1000018119812,1.0
140500,1.3883727,199.0,5.335974,18.20000171661377,18.20000171661377,1.0
141000,1.3883727,199.0,5.262502,12.50000137090683,12.50000137090683,1.0
141500,1.3841195,199.16666666666666,6.093489,22.533335606257122,22.533335606257122,1.0
142000,1.3835033,199.66666666666666,5.289592,14.100001364946365,14.100001364946365,1.0
142500,1.3835032,199.0,6.1872826,22.100002606709797,22.100002606709797,1.0
143000,1.3835032,199.0,6.19123,19.25000286102295,19.25000286102295,1.0
143500,1.3835034,199.0,5.4687486,20.86666965484619,20.86666965484619,1.0
144000,1.3835033,199.5,6.25245,23.800002733866375,23.800002733866375,1.0
144500,1.3835033,200.0,6.0530577,25.500003814697266,25.500003814697266,1.0
145000,1.3835032,199.0,5.8778925,27.10000228881836,27.10000228881836,1.0
145500,1.3835034,199.0,5.89561,19.650002241134644,19.650002241134644,1.0
146000,1.3835033,199.0,6.0370817,20.60000228881836,20.60000228881836,1.0
146500,1.3805593,199.2,6.522286,23.18000259399414,23.18000259399414,1.0
147000,1.3801166,199.0,6.3738403,20.66666905085246,20.66666905085246,1.0
147500,1.3801168,199.0,6.423289,22.35000228881836,22.35000228881836,1.0
148000,1.3801168,199.0,6.378209,24.800002098083496,24.800002098083496,1.0
148500,1.3801166,199.0,6.486665,22.375002145767212,22.375002145767212,1.0
149000,1.3801168,199.0,5.758249,25.700002670288086,25.700002670288086,1.0
149500,1.3801168,199.0,5.5969105,23.900002479553223,23.900002479553223,1.0
150000,1.3801168,199.0,6.2165446,27.15000295639038,27.15000295639038,1.0
150500,1.3801168,199.0,6.2546496,20.000002145767212,20.000002145767212,1.0
151000,1.3801166,199.0,6.327307,20.960001850128172,20.960001850128172,1.0
151500,1.3770734,199.0,6.4963636,22.833335876464844,22.833335876464844,1.0
152000,1.3762763,199.0,6.5317473,21.300002098083496,21.300002098083496,1.0
152500,1.3762764,199.0,6.0741644,22.966668764750164,22.966668764750164,1.0
153000,1.3762764,199.0,6.596933,23.5333358446757,23.5333358446757,1.0
153500,1.3762764,199.0,6.463225,22.6000018119812,22.6000018119812,1.0
154000,1.3762764,199.0,6.4358773,21.8500018119812,21.8500018119812,1.0
154500,1.3762765,199.0,6.189498,22.40000343322754,22.40000343322754,1.0
155000,1.3762764,199.0,6.354215,19.400002479553223,19.400002479553223,1.0
155500,1.3762764,199.0,6.053145,23.100002924601238,23.100002924601238,1.0
156000,1.3762764,199.2,6.2594256,24.900002861022948,24.900002861022948,1.0
156500,1.3754338,199.0,6.581697,23.066668192545574,23.066668192545574,1.0
157000,1.3753244,199.0,6.6720085,26.500003337860107,26.500003337860107,1.0
157500,1.3753244,199.0,5.4058337,12.300001055002213,12.300001055002213,1.0
158000,1.3753244,199.2,6.3650165,21.020001888275146,21.020001888275146,1.0
158500,1.3753244,199.0,6.369019,20.900002479553223,20.900002479553223,1.0
159000,1.3753244,199.0,6.5288043,20.300003051757812,20.300003051757812,1.0
159500,1.3753245,199.0,6.4947815,20.550002098083496,20.550002098083496,1.0
160000,1.3753244,199.0,6.514841,18.40000057220459,18.40000057220459,1.0
160500,1.3753244,199.0,6.7348747,22.00000238418579,22.00000238418579,1.0
161000,1.3753244,199.25,6.8447785,23.20000286102295,23.20000286102295,1.0
161500,1.372146,199.0,6.653473,22.150002479553223,22.150002479553223,1.0
162000,1.3708953,199.0,6.989053,22.400002161661785,22.400002161661785,1.0
162500,1.3708953,199.33333333333334,6.8367414,24.300002098083496,24.300002098083496,1.0
163000,1.3708953,199.0,7.109104,23.03333632151286,23.03333632151286,1.0
163500,1.3708953,199.0,6.645944,24.500001907348633,24.500001907348633,1.0
164000,1.3708953,199.0,6.6410933,19.250001430511475,19.250001430511475,1.0
164500,1.3708953,199.0,6.9113073,25.10000228881836,25.10000228881836,1.0
165000,1.3708953,199.0,6.9616365,26.700003147125244,26.700003147125244,1.0
165500,1.3708953,199.0,7.023881,22.56666962305705,22.56666962305705,1.0
166000,1.3708953,199.0,7.0174994,23.600002765655518,23.600002765655518,1.0
166500,1.3690428,199.5,6.975689,26.166669527689617,26.166669527689617,1.0
167000,1.3685168,199.0,6.7939324,24.35000228881836,24.35000228881836,1.0
167500,1.3685168,199.0,7.1393967,22.033336003621418,22.033336003621418,1.0
168000,1.3685168,199.0,7.0498695,23.733335812886555,23.733335812886555,1.0
168500,1.3685168,199.0,6.9533978,22.20000171661377,22.20000171661377,1.0
169000,1.3685169,199.0,6.943054,29.70000457763672,29.70000457763672,1.0
169500,1.3685168,200.0,7.1872435,23.900002479553223,23.900002479553223,1.0
170000,1.3685167,199.25,7.130413,25.600003242492676,25.600003242492676,1.0
170500,1.3685168,199.0,7.139324,22.74000301361084,22.74000301361084,1.0
171000,1.3685168,199.0,7.0753775,24.00000222524007,24.00000222524007,1.0
171500,1.3679957,199.0,7.2780905,22.60000228881836,22.60000228881836,1.0
172000,1.3677027,199.0,7.170434,19.35000205039978,19.35000205039978,1.0
172500,1.3677028,199.33333333333334,6.9287057,22.6500027179718,22.6500027179718,1.0
173000,1.3677027,199.0,7.087424,27.100003242492676,27.100003242492676,1.0
173500,1.3677027,199.0,7.369093,26.800002098083496,26.800002098083496,1.0
174000,1.3677027,199.0,7.344223,24.450002193450928,24.450002193450928,1.0
174500,1.3677027,199.0,7.0698314,15.600001335144043,15.600001335144043,1.0
175000,1.3677028,199.33333333333334,7.4518685,22.03333568572998,22.03333568572998,1.0
